,True Rating,Predicted Rating,True Genre,Predicted Genre
2980,4.09,4.499999999999999,Fiction,Fiction
2982,4.9,4.494000000000001,Fiction,Fiction
2989,4.07,4.6209999999999996,Fiction,Fiction
2991,4.06,4.346,Non-Fiction,Fiction
2993,4.37,4.721,Fiction,Fiction
2994,4.63,4.286,Fiction,Fiction
3001,4.78,4.328,Non-Fiction,Fiction
3013,4.56,4.134,Fiction,Fiction
3026,3.77,4.447000000000001,Fiction,Fiction
3027,4.5,4.356999999999999,Fiction,Fiction
3038,4.69,4.2219999999999995,Fiction,Fiction
3042,4.58,4.445,Fiction,Fiction
3055,4.45,4.196,Fiction,Fiction
3080,4.12,4.354000000000001,Fiction,Fiction
3084,4.76,4.161,Fiction,Non-Fiction
3087,3.92,4.297000000000001,Fiction,Fiction
3090,4.5,4.1049999999999995,Fiction,Fiction
3092,4.18,4.236000000000001,Non-Fiction,Non-Fiction
3094,4.25,4.198,Fiction,Fiction
3095,5.0,4.005,Fiction,Non-Fiction
3115,3.87,4.316000000000001,Fiction,Fiction
3120,4.45,4.3469999999999995,Fiction,Fiction
3126,4.51,4.201,Fiction,Fiction
3134,4.8,4.41,Non-Fiction,Non-Fiction
3136,4.34,4.163,Fiction,Fiction
3138,3.81,4.463,Fiction,Fiction
3144,4.0,4.274,Fiction,Fiction
3150,4.4,4.389,Fiction,Fiction
3151,4.21,4.468999999999999,Fiction,Non-Fiction
3164,4.59,4.525,Fiction,Fiction
3168,4.88,4.430000000000001,Fiction,Non-Fiction
3177,4.57,4.392000000000001,Fiction,Fiction
3178,4.87,4.380999999999999,Fiction,Non-Fiction
3192,4.77,4.414,Non-Fiction,Fiction
3207,4.51,4.271,Fiction,Fiction
3208,4.02,4.393000000000001,Non-Fiction,Non-Fiction
3214,4.05,4.2989999999999995,Fiction,Fiction
3221,4.31,4.462000000000001,Non-Fiction,Fiction
3224,4.29,4.238,Fiction,Fiction
3225,4.32,4.151,Fiction,Fiction
3237,4.1,4.505,Fiction,Non-Fiction
3238,4.7,4.202,Fiction,Fiction
3246,4.44,4.183,Fiction,Fiction
3248,4.57,4.319000000000001,Non-Fiction,Non-Fiction
3250,4.54,4.367,Non-Fiction,Fiction
3253,4.68,4.343,Fiction,Fiction
3259,4.56,4.349000000000001,Fiction,Fiction
3261,4.16,4.297999999999999,Fiction,Fiction
3271,3.83,4.047,Fiction,Fiction
3277,4.23,4.149,Fiction,Fiction
3287,4.61,4.270999999999999,Fiction,Fiction
3299,4.72,4.202999999999999,Fiction,Non-Fiction
3303,4.48,4.32,Fiction,Fiction
3309,4.5,3.8319999999999994,Fiction,Fiction
3311,4.12,4.2170000000000005,Non-Fiction,Fiction
3313,4.08,4.282,Fiction,Fiction
3315,4.36,4.7,Non-Fiction,Fiction
3318,4.25,4.355000000000001,Fiction,Fiction
3333,3.84,4.545,Fiction,Fiction
3335,3.8,4.101,Non-Fiction,Non-Fiction
3338,4.18,4.340999999999999,Fiction,Non-Fiction
3347,0.0,0.0,Fiction,Fiction
3348,0.0,0.0,Fiction,Fiction
3353,4.25,4.393,Fiction,Fiction
3362,4.83,4.517,Fiction,Fiction
3363,4.2,4.37,Non-Fiction,Fiction
3371,4.89,4.2860000000000005,Non-Fiction,Non-Fiction
3379,4.62,4.388,Fiction,Fiction
3383,4.23,4.336,Fiction,Fiction
3390,4.52,4.313999999999999,Non-Fiction,Non-Fiction
3392,4.26,4.531999999999999,Non-Fiction,Fiction
3398,4.14,4.417,Fiction,Fiction
3400,0.0,0.0,Fiction,Fiction
3408,0.0,0.0,Fiction,Fiction
3421,4.22,4.343000000000001,Fiction,Fiction
3422,4.83,4.215999999999999,Fiction,Fiction
3437,4.68,4.278,Fiction,Fiction
3440,4.66,4.295,Non-Fiction,Fiction
3445,4.37,4.473,Fiction,Fiction
3448,3.8,4.075000000000001,Fiction,Fiction
3454,4.12,4.462999999999999,Non-Fiction,Fiction
3455,4.17,4.233,Non-Fiction,Non-Fiction
3459,4.28,4.444999999999999,Fiction,Fiction
3461,4.23,4.146,Fiction,Fiction
3462,4.31,4.385,Non-Fiction,Fiction
3463,4.38,3.9880000000000004,Fiction,Fiction
3469,3.95,4.081,Non-Fiction,Non-Fiction
3475,4.47,4.17,Fiction,Fiction
3479,4.36,4.282,Non-Fiction,Fiction
3482,4.47,4.24,Non-Fiction,Fiction
3488,4.3,4.6240000000000006,Fiction,Fiction
3491,4.42,4.430000000000001,Fiction,Fiction
3501,4.8,4.279999999999999,Non-Fiction,Fiction
3503,4.37,4.186,Fiction,Fiction
3504,5.0,4.501,Fiction,Fiction
3514,4.48,4.346000000000001,Fiction,Fiction
3518,0.0,0.0,Fiction,Fiction
3524,4.64,4.407,Non-Fiction,Fiction
3528,4.17,4.476999999999999,Fiction,Fiction
3531,4.62,4.169000000000001,Fiction,Fiction
3534,4.43,4.487,Fiction,Fiction
3537,4.51,4.2219999999999995,Non-Fiction,Fiction
3541,4.44,4.464,Fiction,Fiction
3559,4.3,4.38,Non-Fiction,Fiction
3562,4.42,4.365,Fiction,Fiction
3564,4.46,4.441,Fiction,Fiction
3570,4.57,4.1209999999999996,Fiction,Fiction
3572,4.76,4.3420000000000005,Fiction,Non-Fiction
3579,4.58,4.47,Fiction,Fiction
3582,4.59,4.226999999999999,Fiction,Fiction
3583,5.0,4.5,Fiction,Fiction
3593,4.25,4.6259999999999994,Fiction,Fiction
3600,4.06,4.2780000000000005,Fiction,Fiction
3606,4.0,4.121999999999999,Fiction,Fiction
3608,4.82,4.306,Non-Fiction,Non-Fiction
3609,3.74,4.421000000000001,Fiction,Fiction
3610,4.4,4.381,Fiction,Fiction
3617,4.15,4.2749999999999995,Fiction,Fiction
3621,4.39,4.427,Fiction,Fiction
3634,4.0,4.555,Fiction,Fiction
3638,4.8,4.589999999999999,Fiction,Fiction
3639,4.61,4.449,Non-Fiction,Non-Fiction
3644,4.45,4.313,Non-Fiction,Fiction
3645,4.75,4.234,Fiction,Fiction
3654,3.58,4.342999999999999,Fiction,Fiction
3676,4.56,4.517000000000001,Fiction,Fiction
3684,4.7,4.4079999999999995,Fiction,Fiction
3696,4.13,4.096,Non-Fiction,Fiction
3698,4.45,4.51,Fiction,Fiction
3710,4.66,4.706,Fiction,Fiction
3718,4.29,4.232,Fiction,Fiction
3729,3.85,4.115,Non-Fiction,Fiction
3730,4.77,4.481,Non-Fiction,Fiction
3734,0.0,0.0,Fiction,Fiction
3735,4.85,4.68,Fiction,Fiction
3739,4.52,4.054,Fiction,Fiction
3746,4.21,4.397,Fiction,Fiction
3752,4.88,4.007,Non-Fiction,Fiction
3760,4.29,4.372999999999999,Fiction,Fiction
3763,3.98,4.175,Fiction,Fiction
3766,4.47,4.509,Non-Fiction,Non-Fiction
3775,3.77,4.466,Non-Fiction,Fiction
3777,4.17,4.169,Fiction,Fiction
3783,4.13,4.087999999999999,Non-Fiction,Non-Fiction
3786,4.27,4.220999999999999,Fiction,Fiction
3798,4.63,4.219,Non-Fiction,Fiction
3802,3.58,3.724,Non-Fiction,Non-Fiction
3810,4.05,4.264,Fiction,Fiction
3813,3.77,4.463,Non-Fiction,Fiction
3823,4.69,4.359,Fiction,Fiction
3825,3.9,4.284000000000001,Fiction,Fiction
3827,3.67,4.421,Non-Fiction,Fiction
3837,4.25,4.744999999999999,Fiction,Fiction
3843,4.57,4.083,Fiction,Fiction
3850,4.46,4.281000000000001,Fiction,Fiction
3854,4.3,4.556,Fiction,Fiction
3873,4.52,4.420999999999999,Non-Fiction,Non-Fiction
3888,4.8,4.229,Fiction,Fiction
3899,0.0,0.0,Non-Fiction,Fiction
3912,5.0,4.473999999999999,Fiction,Fiction
3920,4.58,4.37,Fiction,Fiction
3921,4.47,4.235,Fiction,Fiction
3924,4.0,3.9519999999999995,Non-Fiction,Non-Fiction
3940,4.62,4.222,Non-Fiction,Non-Fiction
3941,4.92,4.011,Non-Fiction,Fiction
3946,4.36,4.525,Fiction,Fiction
3948,4.76,4.0920000000000005,Fiction,Fiction
3949,4.59,4.228,Fiction,Fiction
3958,4.36,4.482000000000001,Fiction,Fiction
3959,4.71,4.452,Fiction,Non-Fiction
3961,4.77,4.6819999999999995,Fiction,Non-Fiction
3964,4.22,4.39,Fiction,Fiction
3968,4.08,4.125,Fiction,Non-Fiction
3969,4.54,3.8500000000000005,Fiction,Fiction
3973,4.29,4.525999999999999,Fiction,Fiction
3975,5.0,4.446999999999999,Fiction,Fiction
3979,4.77,4.359,Fiction,Fiction
3983,0.0,0.0,Fiction,Fiction
3985,4.55,4.465,Fiction,Fiction
3991,3.3,4.355,Fiction,Fiction
3993,4.46,4.551,Fiction,Fiction
3994,3.75,3.9910000000000005,Fiction,Fiction
4006,4.33,4.3950000000000005,Fiction,Fiction
4017,0.0,0.0,Fiction,Fiction
4018,4.14,4.172000000000001,Fiction,Fiction
4039,4.6,4.361,Fiction,Fiction
4048,3.45,4.568,Fiction,Fiction
4052,3.66,4.179,Fiction,Fiction
4057,4.21,4.4510000000000005,Fiction,Fiction
4059,4.42,4.525,Fiction,Fiction
4062,4.54,4.191000000000001,Fiction,Fiction
4063,4.0,4.052,Fiction,Fiction
4065,4.05,4.259,Fiction,Fiction
4076,4.8,4.882,Fiction,Fiction
4082,4.09,4.175,Fiction,Fiction
4089,4.42,4.386,Fiction,Non-Fiction
4091,4.25,4.301,Fiction,Fiction
4104,4.66,4.378,Non-Fiction,Fiction
4107,4.41,4.351,Fiction,Non-Fiction
4111,4.25,4.266,Fiction,Fiction
4113,4.69,4.364,Non-Fiction,Non-Fiction
4114,4.17,4.402,Non-Fiction,Fiction
4120,4.02,4.534000000000001,Non-Fiction,Non-Fiction
4135,4.62,4.196,Non-Fiction,Fiction
4140,4.57,4.529000000000001,Non-Fiction,Non-Fiction
4144,4.44,4.369000000000001,Non-Fiction,Non-Fiction
4146,4.32,4.389000000000001,Non-Fiction,Fiction
4147,4.4,4.349,Fiction,Fiction
4148,4.45,4.297999999999999,Fiction,Fiction
4149,4.77,4.372000000000001,Non-Fiction,Non-Fiction
4151,4.07,4.337,Fiction,Fiction
4156,3.66,4.675,Fiction,Fiction
4157,3.86,4.125000000000001,Non-Fiction,Non-Fiction
4158,4.35,4.505000000000001,Non-Fiction,Non-Fiction
4159,4.68,4.289,Non-Fiction,Fiction
4162,4.85,4.672,Fiction,Fiction
4163,4.0,4.025,Fiction,Fiction
4167,4.43,4.393,Non-Fiction,Non-Fiction
4171,3.75,4.429,Fiction,Fiction
4174,4.4,4.451,Fiction,Fiction
4178,3.89,4.569,Fiction,Fiction
4179,4.58,4.4350000000000005,Fiction,Fiction
4180,5.0,3.529999999999999,Fiction,Fiction
4189,4.34,4.34,Fiction,Fiction
4190,5.0,4.516,Fiction,Fiction
4191,4.41,4.3420000000000005,Fiction,Fiction
4217,4.45,4.133000000000001,Non-Fiction,Fiction
4237,3.85,4.385,Non-Fiction,Fiction
4240,4.46,4.502000000000001,Fiction,Fiction
4242,4.16,4.187,Fiction,Fiction
4261,4.71,4.538000000000001,Fiction,Fiction
4263,4.56,4.398999999999999,Fiction,Fiction
4271,4.43,3.0179999999999993,Fiction,Fiction
4272,5.0,4.233,Non-Fiction,Fiction
4273,4.45,4.477,Non-Fiction,Fiction
4274,4.1,4.386,Fiction,Fiction
4277,0.0,0.0,Non-Fiction,Fiction
4279,3.48,4.517999999999999,Fiction,Fiction
4289,3.76,3.8989999999999996,Fiction,Fiction
4304,4.33,3.6309999999999993,Fiction,Fiction
4306,3.59,3.9539999999999997,Fiction,Non-Fiction
4330,4.0,4.542,Fiction,Fiction
4333,4.88,4.462999999999999,Fiction,Fiction
4341,3.84,4.378,Fiction,Fiction
4345,4.83,4.630999999999999,Fiction,Fiction
4353,4.59,4.37,Fiction,Fiction
4369,4.34,3.968000000000001,Fiction,Fiction
4378,4.7,4.529,Fiction,Fiction
4380,4.82,4.3580000000000005,Non-Fiction,Non-Fiction
4385,4.45,4.514999999999999,Fiction,Fiction
4395,4.62,4.026999999999999,Fiction,Non-Fiction
4404,4.3,4.461999999999999,Fiction,Fiction
4415,4.46,4.3,Non-Fiction,Non-Fiction
4425,4.75,4.232999999999999,Non-Fiction,Fiction
4428,4.48,4.145999999999999,Fiction,Fiction
4431,4.62,4.443,Fiction,Fiction
4441,4.63,4.4319999999999995,Fiction,Fiction
4442,4.0,4.54,Non-Fiction,Fiction
4446,4.7,4.549,Non-Fiction,Fiction
4453,4.62,4.203,Fiction,Fiction
4454,4.38,4.612,Non-Fiction,Fiction
4456,4.54,4.444,Non-Fiction,Non-Fiction
4459,4.56,4.442,Fiction,Fiction
4462,3.87,4.446000000000001,Non-Fiction,Non-Fiction
4472,5.0,4.5329999999999995,Fiction,Fiction
4487,4.65,4.502999999999998,Fiction,Fiction
4491,4.57,4.532000000000001,Non-Fiction,Fiction
4496,4.39,4.513,Non-Fiction,Non-Fiction
4505,4.79,4.279999999999999,Fiction,Fiction
4515,3.0,4.612,Fiction,Fiction
4529,4.3,4.348000000000001,Non-Fiction,Fiction
4536,4.66,4.393,Non-Fiction,Fiction
4541,4.46,4.481,Fiction,Fiction
4551,4.41,4.382,Fiction,Fiction
4554,4.51,4.335,Non-Fiction,Non-Fiction
4563,4.71,4.362,Fiction,Fiction
4564,4.17,4.4159999999999995,Fiction,Fiction
4566,4.38,4.2459999999999996,Fiction,Fiction
4573,4.18,4.199,Non-Fiction,Fiction
4574,4.71,4.636,Fiction,Fiction
4576,4.09,4.393,Fiction,Fiction
4585,4.64,4.301,Fiction,Fiction
4586,4.25,3.9379999999999997,Non-Fiction,Fiction
4587,4.8,4.671,Fiction,Fiction
4598,4.25,4.720000000000001,Fiction,Fiction
4599,4.55,4.549,Fiction,Fiction
4620,4.59,4.283,Fiction,Fiction
4634,4.63,4.283,Fiction,Fiction
4641,4.34,4.073,Non-Fiction,Fiction
4647,4.59,4.249,Non-Fiction,Non-Fiction
4649,4.92,3.569,Fiction,Fiction
4655,4.81,4.279999999999999,Non-Fiction,Fiction
4662,4.57,4.914,Fiction,Fiction
4678,3.7,4.22,Non-Fiction,Fiction
4690,4.65,4.274,Non-Fiction,Fiction
4692,3.96,4.51,Fiction,Fiction
4694,3.5,4.358,Fiction,Fiction
4704,4.48,4.220999999999999,Fiction,Fiction
4710,4.66,4.623999999999999,Non-Fiction,Fiction
4714,4.72,4.426,Fiction,Non-Fiction
4717,3.81,4.389999999999999,Non-Fiction,Non-Fiction
4726,4.54,4.365,Non-Fiction,Fiction
4734,4.47,4.557,Fiction,Fiction
4755,4.43,4.256,Non-Fiction,Non-Fiction
4759,4.22,4.367,Fiction,Fiction
4766,4.13,4.445,Non-Fiction,Non-Fiction
4770,3.49,4.167,Fiction,Fiction
4772,4.66,4.648000000000001,Fiction,Fiction
4774,4.5,4.661999999999999,Fiction,Fiction
4780,4.54,4.232,Fiction,Fiction
4787,4.35,4.278999999999999,Fiction,Fiction
4794,4.63,4.357999999999999,Fiction,Fiction
4795,4.67,4.562,Non-Fiction,Fiction
4796,4.52,4.2909999999999995,Fiction,Fiction
4797,4.37,4.4319999999999995,Fiction,Fiction
4800,4.84,4.204,Fiction,Fiction
4810,3.2,4.1,Fiction,Fiction
4820,4.56,4.212,Fiction,Fiction
4822,4.09,4.0760000000000005,Fiction,Fiction
4825,3.8,4.0969999999999995,Fiction,Fiction
4831,4.03,3.8009999999999997,Fiction,Fiction
4832,4.41,4.12,Fiction,Non-Fiction
4841,3.72,4.273,Fiction,Fiction
4852,4.45,4.337,Fiction,Fiction
4854,4.73,4.414000000000001,Non-Fiction,Non-Fiction
4855,4.84,4.492,Fiction,Fiction
4861,4.51,3.904,Fiction,Fiction
4862,4.65,4.425,Fiction,Fiction
4864,3.98,4.441999999999999,Fiction,Fiction
4866,4.03,4.069,Non-Fiction,Non-Fiction
4876,4.32,4.311,Non-Fiction,Fiction
4877,4.79,4.056,Fiction,Fiction
4882,3.94,4.478,Non-Fiction,Non-Fiction
4889,4.36,3.283,Fiction,Fiction
4896,2.6,4.234000000000001,Non-Fiction,Fiction
4909,4.52,4.359,Fiction,Fiction
4920,4.37,4.257,Fiction,Fiction
4923,4.3,4.286,Non-Fiction,Non-Fiction
4936,4.8,4.288,Fiction,Fiction
4942,4.87,4.409000000000001,Non-Fiction,Non-Fiction
4946,3.96,4.569,Fiction,Fiction
4955,3.9,4.343999999999999,Fiction,Fiction
4966,4.57,4.5329999999999995,Fiction,Fiction
4967,4.5,4.435,Fiction,Fiction
4971,4.5,4.462,Fiction,Fiction
4973,4.33,3.95,Fiction,Fiction
4975,4.72,4.340999999999999,Fiction,Fiction
4977,5.0,3.55,Fiction,Fiction
4980,3.88,4.152,Non-Fiction,Fiction
4981,4.8,3.775,Fiction,Fiction
4990,4.56,4.436,Fiction,Fiction
4993,4.5,4.3,Fiction,Fiction
4995,4.0,4.261,Fiction,Non-Fiction
4997,0.0,0.0,Fiction,Fiction
4999,4.55,4.205,Fiction,Fiction
5001,4.25,4.550999999999999,Fiction,Fiction
5008,4.53,4.316,Fiction,Fiction
5017,3.9,4.19,Fiction,Fiction
5019,0.0,0.0,Fiction,Fiction
5020,4.5,4.58,Fiction,Fiction
5032,4.1,4.583,Fiction,Fiction
5037,3.88,4.563999999999999,Non-Fiction,Non-Fiction
5040,4.33,4.127,Fiction,Fiction
5041,4.65,4.1129999999999995,Non-Fiction,Fiction
5046,2.66,4.234,Fiction,Fiction
5054,4.27,4.214,Fiction,Fiction
5060,3.83,4.376,Fiction,Fiction
5064,4.37,4.512,Fiction,Fiction
5071,4.29,4.305,Fiction,Fiction
5072,4.58,4.172,Fiction,Non-Fiction
5080,4.6,4.403999999999999,Non-Fiction,Non-Fiction
5085,4.64,3.7019999999999995,Non-Fiction,Non-Fiction
5086,2.45,3.5940000000000003,Fiction,Fiction
5094,4.7,4.388,Fiction,Fiction
5096,0.0,0.0,Fiction,Fiction
5100,4.6,3.9859999999999993,Non-Fiction,Non-Fiction
5113,4.0,4.427,Fiction,Fiction
5118,4.66,4.4639999999999995,Fiction,Fiction
5120,4.63,4.235,Non-Fiction,Non-Fiction
5121,4.11,4.1659999999999995,Fiction,Fiction
5122,4.78,4.394,Non-Fiction,Non-Fiction
5125,4.33,3.8979999999999997,Fiction,Fiction
5130,4.5,4.412000000000001,Fiction,Fiction
5144,4.68,3.6689999999999996,Non-Fiction,Fiction
5145,4.75,4.410000000000001,Fiction,Fiction
5147,4.5,4.316000000000001,Fiction,Fiction
5155,4.27,4.351000000000001,Fiction,Fiction
5162,0.0,0.0,Fiction,Fiction
5167,3.0,3.6639999999999993,Fiction,Fiction
5170,4.33,4.359,Fiction,Fiction
5178,4.74,4.308,Fiction,Fiction
5179,3.93,4.2620000000000005,Fiction,Fiction
5188,4.44,4.116,Non-Fiction,Non-Fiction
5191,4.94,4.432,Fiction,Fiction
5197,4.68,4.386,Fiction,Fiction
5198,4.45,4.470000000000001,Non-Fiction,Fiction
5214,4.25,4.4990000000000006,Fiction,Fiction
5220,3.98,4.646000000000001,Fiction,Fiction
5230,4.78,4.351,Fiction,Fiction
5233,4.88,4.579,Fiction,Fiction
5234,4.67,4.3,Fiction,Fiction
5242,4.28,4.2250000000000005,Fiction,Fiction
5248,4.68,4.366,Fiction,Fiction
5256,4.7,4.422,Non-Fiction,Fiction
5258,4.35,4.5569999999999995,Fiction,Fiction
5260,2.91,4.254,Fiction,Fiction
5264,4.09,4.546999999999999,Non-Fiction,Fiction
5265,4.15,4.6,Fiction,Fiction
5270,4.21,4.337999999999999,Fiction,Fiction
5290,4.51,4.329,Non-Fiction,Fiction
5301,4.47,4.460999999999999,Non-Fiction,Fiction
5303,4.57,4.297,Fiction,Fiction
5304,3.98,4.497999999999999,Fiction,Non-Fiction
5306,4.43,4.3629999999999995,Non-Fiction,Fiction
5307,0.0,0.0,Fiction,Fiction
5310,4.19,4.3469999999999995,Non-Fiction,Fiction
5314,4.14,4.426,Fiction,Fiction
5321,4.36,4.358,Fiction,Fiction
5325,4.43,4.25,Fiction,Fiction
5332,4.0,4.195,Non-Fiction,Fiction
5338,4.59,4.505,Fiction,Fiction
5343,3.91,4.1770000000000005,Fiction,Fiction
5349,3.34,4.429,Fiction,Fiction
5352,4.57,4.317,Fiction,Fiction
5355,4.51,4.526999999999999,Non-Fiction,Non-Fiction
5365,4.35,4.558000000000001,Non-Fiction,Fiction
5367,4.31,4.36,Fiction,Fiction
5368,4.52,3.9,Fiction,Fiction
5369,2.78,4.072,Non-Fiction,Fiction
5375,4.34,4.237,Fiction,Fiction
5381,4.39,4.376,Non-Fiction,Non-Fiction
5389,4.81,3.7729999999999997,Non-Fiction,Non-Fiction
5395,4.3,4.2860000000000005,Fiction,Fiction
5401,4.81,4.478999999999999,Fiction,Fiction
5414,4.17,4.369,Fiction,Fiction
5415,4.63,4.5280000000000005,Fiction,Fiction
5422,4.64,4.262,Fiction,Fiction
5427,4.58,4.183000000000001,Fiction,Fiction
5436,4.45,4.566,Fiction,Fiction
5438,4.53,4.019,Fiction,Fiction
5446,3.81,3.593,Fiction,Fiction
5447,4.18,4.421,Fiction,Fiction
5456,4.68,4.423,Fiction,Fiction
5479,4.12,4.439,Non-Fiction,Non-Fiction
5481,4.23,4.5120000000000005,Fiction,Fiction
5490,4.57,4.333,Fiction,Fiction
5492,3.9,4.192,Fiction,Non-Fiction
5494,3.52,4.021,Fiction,Fiction
5495,4.55,4.460999999999999,Fiction,Fiction
5497,4.22,4.446,Fiction,Fiction
5498,4.66,4.4719999999999995,Non-Fiction,Non-Fiction
5499,4.84,4.395000000000001,Fiction,Fiction
5501,4.61,4.346,Fiction,Fiction
5503,4.58,4.36,Fiction,Fiction
5506,4.54,3.9539999999999997,Fiction,Fiction
5513,4.6,4.3870000000000005,Fiction,Fiction
5514,4.09,4.414,Non-Fiction,Non-Fiction
5521,4.6,4.444999999999999,Non-Fiction,Non-Fiction
5526,4.49,4.436000000000001,Non-Fiction,Fiction
5529,4.71,4.422999999999999,Fiction,Fiction
5530,4.53,4.383,Fiction,Fiction
5532,4.69,4.18,Fiction,Fiction
5540,4.65,4.298,Non-Fiction,Non-Fiction
5543,4.58,4.232,Fiction,Fiction
5547,3.82,4.229000000000001,Fiction,Fiction
5548,2.29,4.659999999999999,Non-Fiction,Fiction
5567,2.85,4.617999999999999,Non-Fiction,Fiction
5571,4.34,4.614,Non-Fiction,Fiction
5576,1.0,3.566,Fiction,Non-Fiction
5580,4.19,4.305,Non-Fiction,Non-Fiction
5586,4.12,4.4559999999999995,Non-Fiction,Non-Fiction
5596,3.72,4.355,Non-Fiction,Fiction
5598,4.76,4.3340000000000005,Non-Fiction,Fiction
5601,4.59,3.8590000000000004,Fiction,Non-Fiction
5604,3.39,4.334999999999999,Non-Fiction,Non-Fiction
5622,4.49,4.304,Non-Fiction,Non-Fiction
5623,4.25,4.081,Fiction,Fiction
5630,4.92,4.618,Non-Fiction,Fiction
5638,0.0,0.0,Fiction,Fiction
5641,4.66,4.173,Fiction,Fiction
5642,3.77,4.2299999999999995,Fiction,Fiction
5648,4.53,4.437,Non-Fiction,Non-Fiction
5653,4.37,4.549,Non-Fiction,Fiction
5654,4.66,4.456,Non-Fiction,Non-Fiction
5657,0.0,0.0,Fiction,Fiction
5661,4.16,4.037000000000001,Fiction,Fiction
5670,3.92,4.5329999999999995,Fiction,Fiction
5672,4.37,4.525999999999999,Fiction,Fiction
5679,4.72,4.441999999999999,Non-Fiction,Non-Fiction
5681,4.13,4.539,Non-Fiction,Non-Fiction
5695,4.9,4.546,Non-Fiction,Fiction
5704,4.53,4.404999999999999,Fiction,Fiction
5709,4.16,4.508000000000001,Fiction,Fiction
5711,3.66,4.492,Fiction,Fiction
5713,4.73,4.477,Non-Fiction,Non-Fiction
5718,3.76,4.461,Fiction,Fiction
5719,4.57,4.399,Fiction,Fiction
5722,4.23,4.362,Fiction,Fiction
5734,4.76,4.226,Non-Fiction,Non-Fiction
5741,4.62,4.2909999999999995,Non-Fiction,Non-Fiction
5747,4.53,4.278999999999999,Fiction,Fiction
5748,4.75,4.507000000000001,Non-Fiction,Fiction
5758,4.79,4.5520000000000005,Fiction,Fiction
5759,4.53,4.333,Fiction,Fiction
5761,4.43,3.9050000000000002,Fiction,Fiction
5772,4.3,4.499999999999999,Fiction,Fiction
5775,4.65,4.333,Non-Fiction,Non-Fiction
5778,4.56,4.021,Non-Fiction,Non-Fiction
5780,3.6,4.526000000000001,Non-Fiction,Non-Fiction
5786,4.5,4.535,Fiction,Fiction
5789,3.89,4.395,Fiction,Fiction
5807,4.76,4.189,Fiction,Fiction
5808,4.18,4.3759999999999994,Non-Fiction,Non-Fiction
5811,4.09,4.454,Non-Fiction,Fiction
5813,4.0,4.295999999999999,Non-Fiction,Fiction
5814,4.29,4.346000000000001,Non-Fiction,Non-Fiction
5827,5.0,4.8,Fiction,Non-Fiction
5829,4.54,4.489,Fiction,Fiction
5832,4.51,4.550999999999999,Fiction,Fiction
5844,4.2,4.371,Non-Fiction,Non-Fiction
5846,4.3,4.308,Fiction,Non-Fiction
5849,4.08,4.325,Fiction,Fiction
5850,4.41,4.404999999999999,Fiction,Fiction
5866,4.52,4.507,Non-Fiction,Non-Fiction
5868,4.43,4.28,Non-Fiction,Non-Fiction
5870,4.66,4.446000000000001,Fiction,Non-Fiction
5879,4.55,4.301,Non-Fiction,Fiction
5882,4.0,3.9,Non-Fiction,Non-Fiction
5884,0.0,0.0,Fiction,Fiction
5889,4.36,4.186,Non-Fiction,Non-Fiction
5890,4.28,4.631,Fiction,Fiction
5899,4.22,4.341,Fiction,Fiction
5901,4.12,4.331,Fiction,Fiction
5910,4.62,4.33,Non-Fiction,Non-Fiction
5914,4.47,4.522,Non-Fiction,Non-Fiction
5922,4.5,4.475,Non-Fiction,Non-Fiction
5924,4.72,4.226,Non-Fiction,Non-Fiction
5926,3.9,4.487,Fiction,Fiction
5930,0.0,0.0,Non-Fiction,Fiction
5943,4.61,4.473000000000001,Fiction,Fiction
5959,4.34,4.441999999999999,Fiction,Fiction
5961,3.83,4.433,Fiction,Fiction
5974,4.87,4.488999999999999,Non-Fiction,Non-Fiction
5975,4.11,4.449999999999998,Non-Fiction,Fiction
5976,3.33,4.372999999999999,Fiction,Non-Fiction
5980,4.75,4.031,Non-Fiction,Fiction
5988,4.55,4.074999999999999,Non-Fiction,Non-Fiction
5995,4.18,3.9580000000000006,Fiction,Non-Fiction
5996,4.57,3.529000000000001,Fiction,Fiction
5998,4.53,4.261,Non-Fiction,Fiction
6002,3.84,4.534000000000001,Non-Fiction,Fiction
6004,4.64,4.398000000000001,Fiction,Fiction
6006,4.64,4.2490000000000006,Non-Fiction,Fiction
6013,4.05,4.427,Fiction,Fiction
6014,4.46,4.173,Fiction,Fiction
6028,4.66,4.489,Fiction,Fiction
6033,4.27,4.384,Fiction,Non-Fiction
6042,4.35,4.3740000000000006,Non-Fiction,Non-Fiction
6044,4.36,4.324,Fiction,Fiction
6045,4.76,4.3759999999999994,Non-Fiction,Non-Fiction
6052,4.16,4.464999999999999,Fiction,Fiction
6053,4.5,4.295,Non-Fiction,Non-Fiction
6054,4.41,4.446,Non-Fiction,Non-Fiction
6056,4.55,3.9910000000000005,Non-Fiction,Non-Fiction
6058,2.0,4.578,Non-Fiction,Non-Fiction
6059,4.24,4.329,Fiction,Fiction
6061,0.0,0.0,Fiction,Non-Fiction
6066,4.55,4.261,Fiction,Fiction
6067,5.0,4.566,Fiction,Non-Fiction
6095,4.34,4.446,Fiction,Fiction
6096,4.48,4.383000000000001,Fiction,Fiction
6098,4.35,4.508000000000001,Non-Fiction,Fiction
6101,4.55,4.082000000000001,Fiction,Fiction
6106,4.75,4.130999999999999,Non-Fiction,Non-Fiction
6108,4.28,4.562,Fiction,Fiction
